,,,,,,,,,,,,,
Year,Month,Day,Direction,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Column1
1854,June,21,Upbound,American,Propeller,Young America,Oswego,Detroit,R.R. Iron,Sugar,,,IMG_4409.jpg
1854,June,21,Upbound,British,Brigantine,Liverpool,Kingston,Chatham,No Cargo,,,,IMG_4409.jpg
1854,June,21,Upbound,British,Barkentine,Ontario,Kingston,Gosfield,No Cargo,,,,IMG_4409.jpg
1854,June,21,Upbound,British,Barkentine,Sinbad,Kingston,Wallaceburg ,No Cargo,,,,IMG_4409.jpg
1854,June,21,Upbound,British,Schooner,James Coleman,Kingston,Bear Creek,No Cargo,,,,IMG_4409.jpg
1854,June,21,Upbound,British,Schooner,John Heisman,Kingston,Bear Creek,No Cargo,,,,IMG_4409.jpg
1854,June,21,Upbound,British,Barkentine,Malta,Kingston,Bear Creek,No Cargo,,,,IMG_4409.jpg
1854,June,22,Downbound,American,Barkentine,Grace Greenwood,Detroit,Ogdensburg,Pork,Ashes,Flour,??,IMG_4410.jpg
1854,June,22,Downbound,American,Brigantine,Iroquois,Milwaukee,Ogdensburg,Flour,Wheat,,,IMG_4410.jpg
1854,June,22,Downbound,American,Propeller,Michigan,Cleveland,Ogdensburg,Lard,Oats,Wheat,,IMG_4410.jpg
1854,June,22,Downbound,American,Propeller,Wisconsin,Chicago,Ogdensburg,Lard,Oats,Wheat,,IMG_4410.jpg
1854,June,22,Downbound,American,Schooner,Meridian,Chicago,Oswego,Pork,Wheat,,,IMG_4410.jpg
1854,June,22,Downbound,American,Schooner,Mobiel,Cleveland,Oswego,Corn,Oil,Staves,,IMG_4410.jpg
1854,June,22,Downbound,American,Schooner,Western,goderich,Oswego,Wheat,,,,IMG_4410.jpg
1854,June,22,Downbound,American,Brigantine,H.H. Sizer,St. Clair,Oswego,Lumber,,,,IMG_4410.jpg
1854,June,22,Downbound,British,Schooner,Defiance,Buffalo,Hamilton,Oats,Corn,,,IMG_4410.jpg
1854,June,22,Downbound,British,Schooner,Edith,Cleveland,Oshawa,Oats,Corn,,,IMG_4410.jpg
1854,June,22,Downbound,British,Schooner,General Wolfe,Chatham,Port Metcalf,Staves,,,,IMG_4410.jpg
1854,June,22,Upbound,American,Propeller,J.W. Brooks,Ogdensburg,Cleveland,Iron Ore,Merchandise,,,IMG_4409.jpg
1854,June,22,Upbound,American,Schooner,Niagara,Ogdensburg,Cleveland,Iron Ore,,,,IMG_4409.jpg
1854,June,22,Upbound,American,Schooner,Governor Hunt,Ogdensburg,Cleveland,Iron Ore,,,,IMG_4409.jpg
1854,June,22,Upbound,American,Schooner,Pierrepont,Oswego,Toledo,Salt,Water Lime,,,IMG_4409.jpg
1854,June,22,Upbound,American,Barkentine,Hungarian,Oswego,Chicago,Salt,Merchandise,,,IMG_4409.jpg
1854,June,22,Upbound,American,Brigantine,Venice,Prescott,Sandusky,R.R. Iron,,,,IMG_4409.jpg
1854,June,22,Upbound,British,Barkentine,Jane Ann Marsh,Kingston,Chicago,Pig Iron,,,,IMG_4409.jpg
1854,June,22,Upbound,British,Barkentine,Plymouth,Kingston,St. Clair,No Cargo,,,,IMG_4409.jpg
1854,June,22,Upbound,British,Schooner,Governor,Kingston,Rondeau,No Cargo,,,,IMG_4409.jpg
1854,June,22,Upbound,British,Schooner,Teresa Shickluna,Oswego,Allanburg,Salt,,,,IMG_4409.jpg
1854,June,22,Upbound,British,Schooner,Emma,Oswego,Goderich,Salt,Mze,,,IMG_4409.jpg
1854,June,22,Upbound,British,Schooner,L.S. Shickluna,Oakville,St. Catharines,No Cargo, ,,,IMG_4409.jpg
1854,June,22,Upbound,British,Schooner,Jessie Ann Hope,Montreal,Port Stanley,Pig Iron,Mze,,,IMG_4409.jpg
1854,June,22,Upbound,British,Schooner,Scotia,Port Dalhousie,Port Robinson,No Cargo,,,,IMG_4409.jpg
1854,June,23,Downbound,American,Schooner,White Squall,Detroit,Ogdensburg,Flour,,,,IMG_4410.jpg
1854,June,23,Downbound,American,Schooner,Buena Vista,Toledo,Oswego,Corn,,,,IMG_4410.jpg
1854,June,23,Downbound,American,Schooner,Conquest,Toledo,Oswego,Corn,,,,IMG_4410.jpg
1854,June,23,Downbound,American,Schooner,Utica,Port Burwell,Oswego,Lumber,,,,IMG_4410.jpg
1854,June,23,Downbound,American,Schooner,Saratoga,Port Burwell,Oswego,Lumber,,,,IMG_4410.jpg
1854,June,23,Downbound,British,Schooner,George Keefer,Erie,Toronto,Coal,,,,IMG_4410.jpg
1854,June,23,Downbound,British,Schooner,Junius,Vermillion,Toronto,Coal,Staves,,,IMG_4410.jpg
1854,June,23,Downbound,British,Schooner,Jane Ann Marsh,Dresden,Oswego,Lumber,,,,IMG_4410.jpg
1854,June,23,Downbound,British,Schooner,Mary Watson,Bayfield,Kingston,Wheat,,,,IMG_4410.jpg
1854,June,23,Upbound,American,Schooner,Syracuse,Oswego,Chicago,R.R. Iron,Merchandise,,,IMG_4409.jpg
1854,June,23,Upbound,American,Schooner,Gem,Oswego,Chicago,Salt,Merchandise,,,IMG_4409.jpg
1854,June,23,Upbound,American,Schooner,Napoleon,Oswego,Erie,Salt,,,,IMG_4409.jpg
1854,June,23,Upbound,American,Schooner,Charles C Griswold,Oswego,Toledo,R.R. Iron,,,,IMG_4409.jpg
1854,June,23,Upbound,American,Schooner,G.S. Weeks,Oswego,Conneaut,No Cargo,,,,IMG_4409.jpg
1854,June,23,Upbound,American,Schooner,Watts Sherman,Montreal,Cleveland,No Cargo,,,,IMG_4409.jpg
1854,June,23,Upbound,American,Schooner,Mountaineer,Clayton,Wallaceburg ,No Cargo,,,,IMG_4409.jpg
1854,June,23,Upbound,British,Schooner,Shannon,Oswego,Port Burwell,No Cargo,,,,IMG_4409.jpg
1854,June,23,Upbound,British,Schooner,Petrel,Oswego,Port Dover,No Cargo,,,,IMG_4409.jpg
1854,June,23,Upbound,British,Schooner,Enterprise,Toronto,Port Burwell,No Cargo,,,,IMG_4411.jpg
1854,June,23,Upbound,British,Schooner,Edith,Hamilton,Cleveland,No Cargo, ,,,IMG_4411.jpg
1854,June,23,Upbound,British,Schooner,Leopard,Montreal,Port Rowan,Merchandise,,,,IMG_4411.jpg
1854,June,23,Upbound,British,Schooner,Caroline Marsh,Kingston,Buffalo,Pig Iron,,,,IMG_4411.jpg
1854,June,23,Upbound,British,Schooner,St. Andrews,Kingston,River St. Clair,No Cargo,,,,IMG_4411.jpg
1854,June,23,Upbound,British,Barkentine,Empire,Kingston,Port Dover,Ballast,,,,IMG_4411.jpg
1854,June,24,Downbound,American,Schooner,Twin Brothers,Toledo,Oswego,Corn,Flour,,,IMG_4412.jpg
1854,June,24,Downbound,American,Propeller,Cincinnati,Sandusky,Oswego,Corn,Flour,Ashes,,IMG_4412.jpg
1854,June,24,Downbound,American,Schooner,Ireland,Cleveland,Oswego,Corn,,,,IMG_4412.jpg
1854,June,24,Downbound,American,Schooner,Herald,Cleveland,Ogdensburg,Corn,,,,IMG_4412.jpg
1854,June,24,Downbound,American,Propeller,Lady of the Lake,Chicago,Ogdensburg,Corn,Flour,,,IMG_4412.jpg
1854,June,24,Downbound,American,Brigantine,Swan,Erie,Hamilton,Coal, ,,,IMG_4412.jpg
1854,June,24,Downbound,American,Schooner,Empire State,Milwaukee,Oswego,Wheat,,,,IMG_4412.jpg
1854,June,24,Downbound,British,Schooner,Orion,River St. Clair,Kingston,Staves,,,,IMG_4412.jpg
1854,June,24,Downbound,British,Schooner,Will Black,Bear Creek,Ogdensburg,Lumber,,,,IMG_4412.jpg
1854,June,24,Downbound,British,Schooner,Merchant Miller,Cleveland,Montreal,Coal,Pork,Whiskey,,IMG_4412.jpg
1854,June,24,Downbound,British,Schooner,Atlantic,Cleveland,Toronto,Coal,Glass,Merchandise,,IMG_4412.jpg
1854,June,24,Downbound,British,Schooner,Almeda,Clearville,Toronto,Lumber,,,,IMG_4412.jpg
1854,June,24,Upbound,American,Propeller,Jefferson,Cape Vincent,Buffalo,Pig Iron,,,,IMG_4411.jpg
1854,June,24,Upbound,American,Schooner,Emblem,Ogdensburg,Erie,Iron Ore,,,,IMG_4411.jpg
1854,June,24,Upbound,British,Schooner,Paragon,Toronto,Erie,No Cargo,,,,IMG_4411.jpg
1854,June,26,Downbound,American,Schooner,White Cloud,Detroit,Ogdensburg,Flour,Wheat,,,IMG_4412.jpg
1854,June,26,Downbound,American,Schooner,Raleigh,Detroit,Ogdensburg,Lumber,,,,IMG_4412.jpg
1854,June,26,Downbound,American,Propeller,Boston,Cleveland,Ogdensburg,Flour,Ashes,Pork,Whiskey,IMG_4412.jpg
1854,June,26,Downbound,American,Schooner,Young Leopard,Toledo,Oswego,Wheat,,,,IMG_4412.jpg
1854,June,26,Downbound,American,Schooner,Comely,Port Huron,Oswego,Lumber,,,,IMG_4412.jpg
1854,June,26,Downbound,American,Brigantine,New York,Pigeon Bay,Clayton,Timber,,,,IMG_4412.jpg
1854,June,26,Downbound,American,Barkentine,Emily A. Roelfson,Bear Creek,Clayton,Timber,,,,IMG_4412.jpg
1854,June,26,Downbound,British,Schooner,Royal Tar,Morpeth,Kingston,Staves,,,,IMG_4412.jpg
1854,June,26,Downbound,British,Schooner,Queen Victoria,Mersea,Kingston,Timber,,,,IMG_4412.jpg
1854,June,26,Downbound,British,Schooner,Lerwick,Sable,Quebec,Staves,,,,IMG_4412.jpg
1854,June,26,Upbound,American,Propeller,Bay State,Cape Vincent,Detroit,R.R. Iron,Merchandise,,,IMG_4411.jpg
1854,June,26,Upbound,American,Schooner,Nile,Kingston,Chicago,Pig Iron,,,,IMG_4411.jpg
1854,June,26,Upbound,American,Propeller,Granite State,Ogdensburg,Chicago,Merchandise,,,,IMG_4411.jpg
1854,June,26,Upbound,American,Schooner,Skylark,Ogdensburg,Cleveland,Iron Ore,,,,IMG_4411.jpg
1854,June,26,Upbound,American,Schooner,Andover,Oswego,toledo,R.R. Iron,,,,IMG_4411.jpg
1854,June,26,Upbound,American,Schooner,J.C. Riggs,Oswego,Toledo,Salt,,,,IMG_4411.jpg
1854,June,26,Upbound,American,Schooner,New World,Oswego,Dunkirk,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Barkentine,Quebec,Kingston,Port Rowan,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Barkentine,Non Such,Kingston,bear Creek,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Brigantine,Christina,Kingston,Gosfield,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Brigantine,William Penn,Kingston,Lake Huron,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Schooner,Prince of Wales,Kingston,Sandwich,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Schooner,Europe,Kingston,River St. Clair,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Schooner,Lochiel,Hamilton,Cleveland,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Schooner,Albion,Toronto,Erie,No Cargo,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Schooner,Arabian,Toronto,Port Stanley,Iron Ore,,,,IMG_4411.jpg
1854,June,26,Upbound,British,Brigantine,Mohawk,Oswego,Port Stanley,Salt,Water Lime,,,IMG_4411.jpg
1854,June,27,Downbound,American,Brigantine,Oxford,Toledo,Ogdensburg,Corn,,,,IMG_4412.jpg
1854,June,27,Downbound,American,Brigantine,Ashland,Toledo,Oswego,Pork,Wheat,,,IMG_4412.jpg
1854,June,27,Downbound,American,Schooner,Plymouth Rock,Toledo,Oswego,Wheat,,,,IMG_4412.jpg
1854,June,27,Downbound,American,Schooner,Scotland,Toledo,Oswego,Corn,Ashes,,,IMG_4412.jpg
1854,June,27,Downbound,American,Schooner,Bay City,Sandusky,Oswego,Corn,,,,IMG_4412.jpg
1854,June,27,Downbound,American,Propeller,Kentucky,Sandusky,Oswego,Corn,Ashes,Flour,,IMG_4412.jpg
1854,June,27,Downbound,American,Brigantine,Champlain,Chicago,Oswego,Corn,Oats,,,IMG_4412.jpg
1854,June,27,Downbound,American,Schooner,Belle Sheridan,Chicago,Kingston,Wheat,,,,IMG_4412.jpg
1854,June,27,Downbound,American,Barkentine,Path Finder,Sarnia,Clayton,Timber,,,,IMG_4412.jpg
1854,June,27,Downbound,British,Brigantine,Beaver,Nanticoke,Kingston,Timber,,,,IMG_4412.jpg
1854,June,27,Downbound,British,Schooner,Princess Victoria,Chatham,Kingston,Staves,,,,IMG_4412.jpg
1854,June,27,Upbound,American,Brigantine,Rio Grande,Ogdensburg,Cleveland,Pig Iron,,,,IMG_4411.jpg
1854,June,27,Upbound,American,Schooner,Marynette,Ogdensburg,Cleveland,Pig Iron,,,,IMG_4411.jpg
1854,June,27,Upbound,American,Schooner,Oneida Chief,Quebec,Milwaukee,R.R. Iron,,,,IMG_4411.jpg
1854,June,27,Upbound,American,Schooner,City,Montreal,Milwaukee,R.R. Iron,Pig Iron,,,IMG_4411.jpg
1854,June,27,Upbound,British,Barkentine,Superior,Kingston,River St. Clair,No Cargo,,,,IMG_4411.jpg
1854,June,28,Downbound,American,Schooner,Odd Fellow,Ashley,Oswego,Staves,,,,IMG_4414.jpg
1854,June,28,Downbound,American,Schooner,Cherokee,Ashley,Oswego,Staves,,,,IMG_4414.jpg
1854,June,28,Downbound,American,Schooner,Flora Watson,Chicago,Oswego,Corn,Flour,,,IMG_4414.jpg
1854,June,28,Downbound,American,Schooner,Gipsey,Cleveland,Oswego,Corn,Lard,Hides,,IMG_4414.jpg
1854,June,28,Downbound,American,Schooner,Daniel Webster,Cleveland,Oswego,Corn,,,,IMG_4414.jpg
1854,June,28,Downbound,American,Brigantine,Mahoning,Cleveland,Oswego,Corn,Lard,Oil,,IMG_4414.jpg
1854,June,28,Downbound,American,Brigantine,Powhattan,Kenosha,Oswego,Wheat,,,,IMG_4414.jpg
1854,June,28,Downbound,American,Schooner,Osprey,Kenosha,Oswego,Wheat,,,,IMG_4414.jpg
1854,June,28,Downbound,American,Schooner,Challenge,Sandusky,Oswego,Wheat,,,,IMG_4414.jpg
1854,June,28,Upbound,American,Propeller,Wisconsin,Ogdensburg,Detroit,Nails,??,Merchandise,,IMG_4413.jpg
1854,June,28,Upbound,American,Brigantine,Caroline,Ogdensburg,Buffalo,No Cargo,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Propeller,Vermont,Ogdensburg,Cleveland,Iron Ore,Merchandise,,,IMG_4413.jpg
1854,June,28,Upbound,American,Propeller,Michigan,,,,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Brigantine,John G. Deshler,Montreal,Cleveland,Pig Iron,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Schooner,Jenny Lind,Montreal,Cleveland,Fish,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Barkentine,White Cloud,Montreal,Cleveland,Pig Iron,R.R. Iron,,,IMG_4413.jpg
1854,June,28,Upbound,American,Schooner,Minnesota,Oswego,Cleveland,Salt,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Schooner,Buena Vista,Oswego,Cleveland,Salt,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Schooner,Hamilton,Oswego,Toledo,Salt,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Schooner,Patrick Henry,Cape Vincent,Sandusky,Pig Iron,,,,IMG_4413.jpg
1854,June,28,Upbound,American,Schooner,Japan,Kingston,Chicago,R.R. Iron,,,,IMG_4413.jpg
1854,June,28,Upbound,British,Schooner,Marco Polo,Oswego,Port Stanley,Salt,,,,IMG_4413.jpg
1854,June,28,Upbound,British,Schooner,John Young,Hamilton,Bear Creek,No Cargo,,,,IMG_4413.jpg
1854,June,28,Upbound,British,Propeller,Brantford,Montreal,St. Catharines,Merchandise,,,,IMG_4413.jpg
1854,June,29,Downbound,American,Propeller,Cleveland,Detroit,Ogdensburg,Ashes,Flour,Fish,,IMG_4414.jpg
1854,June,29,Downbound,American,Propeller,Prairie State,Chicago,Ogdensburg,Wheat,Flour,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Carrington,Chicago,Ogdensburg,Corn,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Homer Ramsdell,Chicago,Oswego,Wheat,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Omar,Cleveland,Oswego,Corn,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Jane E. Rogers,Cleveland,Oswego,Corn,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Isabel,Cleveland,Oswego,Wheat,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,A. Scott,Sandusky,Oswego,Wheat,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,L.B. Crocker,Milwaukee,Oswego,Wheat,Flour,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Toledo,Port Burwell,Oswego,Lumber,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Reindeer,Mersea,Clayton,Staves,,,,IMG_4414.jpg
1854,June,29,Downbound,American,Schooner,Henry Clay,Port Burwell,Oswego,Lumber,,,,IMG_4414.jpg
1854,June,29,Downbound,British,Schooner,Mary,Cleveland,St. Catharines,Corn,Coal,,,IMG_4414.jpg
1854,June,29,Downbound,British,Schooner,Premier,Wallaceburg,Bath,Staves,,,,IMG_4414.jpg
1854,June,29,Downbound,British,Brigantine,Manchester,Port Sarnia,Port Metcalf,Timber,,,,IMG_4414.jpg
1854,June,29,Downbound,British,Barkentine,Water Witch,Chicago,Montreal,Corn,Pork,,,IMG_4414.jpg
1854,June,29,Upbound,American,Schooner,Utica,Oswego,Port Burwell,No Cargo,,,,IMG_4413.jpg
1854,June,29,Upbound,American,Brigantine,James McBride,Montreal,Chicago,Iron,,,,IMG_4413.jpg
1854,June,29,Upbound,British,Steamer,Bruce Miny,Montreal,Port Stanley,Iron,Flour,Merchandise,,IMG_4413.jpg
1854,June,29,Upbound,British,Schooner,Briton,Hamilton,Port Stanley,Pig Iron,,,,IMG_4413.jpg
1854,June,29,Upbound,British,Schooner,America,Hamilton,St. Catharines,No Cargo,,,,IMG_4413.jpg
1854,June,29,Upbound,British,Schooner,Antelope,Hamilton,Erie,No Cargo,,,,IMG_4413.jpg
1854,June,29,Upbound,British,Schooner,George Keefer,Toronto,Erie,No Cargo,,,,IMG_4413.jpg
1854,June,29,Upbound,British,Schooner,Diadem,Toronto,Erie,No Cargo,,,,IMG_4413.jpg
1854,June,29,Upbound,British,Schooner,Atlantic,Toronto,Erie,No Cargo,,,,IMG_4413.jpg
1854,June,29,Upbound,British,Schooner,Lafayette Cook,Kingston,Port Dover,No Cargo,,,,IMG_4413.jpg
1854,June,30,Downbound,American,Propeller,J.W. Brooks,Cleveland,Ogdensburg,Corn,Pork,Flour,Butter,IMG_4416.jpg
1854,June,30,Downbound,American,Schooner,John J. Morley,Cleveland,Oswego,Corn,Lumber,,,IMG_4416.jpg
1854,June,30,Downbound,American,Schooner,Cincinnati,Cleveland,Oswego,Corn,,,,IMG_4416.jpg
1854,June,30,Downbound,American,Schooner,John Oades,Sandusky,Oswego,Corn,,,,IMG_4416.jpg
1854,June,30,Downbound,American,Schooner,Harbridge,Toledo,Oswego,Corn,Pork,,,IMG_4416.jpg
1854,June,30,Downbound,American,Brigantine,Senisnote,Milwaukee,Oswego,Corn,Wheat,Flour,,IMG_4416.jpg
1854,June,30,Downbound,British,Schooner,Neal Dor?,Pigeon Bay,Toronto,Lumber,,,,IMG_4416.jpg
1854,June,30,Downbound,British,Schooner,Industry,Amherstburg,St. Catharines,Oats,,,,IMG_4416.jpg
1854,June,30,Downbound,British,Schooner,America,St. Catharines,Oswego,Wheat,Flour,,,IMG_4416.jpg
1854,June,30,Upbound,American,Propeller,Lady of the Lake,Ogdensburg,Chicago,Iron,Fish,Merchandise,,IMG_4415.jpg
1854,June,30,Upbound,American,Propeller,Cincinnati,Oswego,Sandusky,Salt,Merchandise,,,IMG_4415.jpg
1854,June,30,Upbound,American,Schooner,Western,Oswego,Sandusky,Salt,Coal,,,IMG_4415.jpg
1854,June,30,Upbound,American,Schooner,Ireland,Oswego,Cleveland,Salt,,,,IMG_4415.jpg
1854,June,30,Upbound,American,Schooner,Alvin Bronson,Oswego,Toledo,R.R. Iron,Col,,,IMG_4415.jpg
1854,June,30,Upbound,American,Schooner,Flying Dutchman,Oswego,Port Dover,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,American,Barkentine,Northern Light,Clayton,Pigeon Bay,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,British,Barkentine,London,Kingston,Windsor,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,British,Brigantine,Ocean,Kingston,Nanticoke,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,British,Schooner,New Brunswick,Kingston,Millers Bay,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,British,Schooner,Maid of the West,Kingston,Chatham,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,British,Schooner,General Wolfe,Kingston,Chatham,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,British,Schooner,Almeda,Toronto,Morpeth,No Cargo,,,,IMG_4415.jpg
1854,June,30,Upbound,British,Schooner,N.G.,Oswego, ,Salt,,,,IMG_4415.jpg
1854,July,1,Upbound,American,Schooner,Swan,Hamilton,Erie,No Cargo,,,,IMG_4419.jpg
1854,July,2,Downbound,British,Schooner,Sorel,Morpeth,Montreal,Pork,Staves,,,IMG_4420.jpg
1854,July,2,Downbound,British,Schooner,Emma,Port Burwell,Kingston,Lumber,Furniture,,,IMG_4420.jpg
1854,July,2,Downbound,British,Schooner,Hellen,Buffalo,Toronto,Corn, ,,,IMG_4420.jpg
1854,July,2,Upbound,British,Propeller,St. Lawrence,Hamilton,Cleveland,No Cargo,,,,IMG_4419.jpg
1854,July,2,Upbound,British,Schooner,J.L. Ranney,Toronto,Thorold,No Cargo,,,,IMG_4419.jpg
1854,July,3,Downbound,British,Schooner,Leander,Cleveland,Kingston,Coal, ,,,IMG_4420.jpg
1854,July,3,Downbound,British,Schooner,Dexter Calvin ,Point Pelee,Kingston,Timber, ,,,IMG_4420.jpg
1854,July,3,Downbound,British,Barkentine,Ontario,Port Dover,Kingston,Timber, ,,,IMG_4420.jpg
1854,July,5,Upbound,British,Schooner,Mary,St. Catharines,Erie,No Cargo,,,,IMG_4421.jpg
1854,July,6,Downbound,British,Schooner,J.L. Ranney,Thorold,Montreal,Cement,,,,IMG_4424.jpg
1854,July,7,Downbound,British,Schooner,Georgina,Cleveland,Port Dalhousie,Coal,,,,IMG_4424.jpg
1854,July,8,Downbound,British,Schooner,Edith,Cleveland,Hamilton,Coal,,,,IMG_4424.jpg
1854,July,8,Upbound,British,Schooner,Ann Jane Brown,Hamilton,Cleveland,No Cargo,,,,IMG_4423.jpg
1854,July,8,Upbound,British,Schooner,Mary Frances,St. Catharines,Dunnville,No Cargo,,,,IMG_4423.jpg
1854,July,10,Upbound,American,Schooner,Summerset,Oswego,Thorold,No Cargo,,,,IMG_4425.jpg
1854,July,12,Downbound,British,Schooner,General Wolfe,Cleveland,Hamilton,Coal,,,,IMG_4428.jpg
1854,July,12,Upbound,British,Schooner,Georgina,Port Dalhousie,Port Rowan,No Cargo,,,,IMG_4427.jpg
1854,July,12,Upbound,British,Schooner,Royal Tar,Hamilton,Morpeth,No Cargo,,,,IMG_4427.jpg
1854,July,14,Downbound,British,Schooner,Welland,Port Stanley,St. Catharines,Wheat,,,,IMG_4430.jpg
1854,July,14,Downbound,British,Schooner,Atlantic,Cleveland,Hamilton,Coal,,,,IMG_4430.jpg
1854,July,14,Downbound,British,Schooner,War Eagle,Cattaraugus,St. Catharines,Lumber,,,,IMG_4430.jpg
1854,July,14,Downbound,British,Schooner,Hellen,Port Dover,St. Catharines,Staves,,,,IMG_4430.jpg
1854,July,14,Downbound,British,Schooner,Maid of the West,Cleveland,Hamilton,Coal,,,,IMG_4431.jpg
1854,July,14,Upbound,British,Schooner,Globe,St. Catharines,Cleveland,No Cargo ,,,,IMG_4429.jpg
1854,July,15,Downbound,American,Schooner,Summerset,Thorold,Oswego,Lumber,,,,IMG_4433.jpg
1854,July,15,Upbound,British,Schooner,Catherine,Hamilton,Erie,Sugar,,,,IMG_4432.jpg
1854,July,15,Upbound,British,Schooner,Hellen,St. Catharines,Port Dover,No Cargo,,,,IMG_4432.jpg
1854,July,17,Downbound,British,Schooner,Swift,Thorold,Port Credit,Cement,,,,IMG_4433.jpg
1854,July,17,Upbound,British,Schooner,Edith,Hamilton,Cleveland,No Cargo,,,,IMG_4434.jpg
1854,July,17,Upbound,British,Schooner,Ocean,Hamilton,Bear Creek,No Cargo,,,,IMG_4434.jpg
1854,July,17,Upbound,British,Schooner,War Eagle,St. Catharines,Port Rowan,No Cargo,,,,IMG_4434.jpg
1854,July,19,Downbound,British,Schooner,Mary ,Cleveland,St. Catharines,Coal,,,,IMG_4437.jpg
1854,July,20,Downbound,British,Brigantine,Ocean,St. Catharines,Port Dalhousie,Coal,,,,IMG_4439.jpg
1854,July,20,Downbound,British,Brigantine,Liverpool,St. Catharines,Port Dalhousie,Coal,,,,IMG_4439.jpg
1854,July,20,Upbound,British,Brigantine,Ocean,Kingston,St. Catharines,No Cargo,,,,IMG_4438.jpg
1854,July,21,Upbound,British,Schooner,Omar Pasha,Hamilton,Cleveland,No Cargo,,,,IMG_4438.jpg
1854,July,26,Upbound,British,Schooner,General Wolfe,Hamilton,Cleveland,No Cargo ,,,,IMG_4440.jpg
1854,July,27,Downbound,American,Schooner,Omar,Erie,Burlington,Coal,,,,IMG_4441.jpg
1854,July,27,Downbound,British,Schooner,Teresa Shickluna,Cleveland,St. Catharines,Coal,,,,IMG_4441.jpg
1854,July,27,Upbound,British,Sail Boat,none,St. Catharines,Port Colborne,No Cargo ,,,,IMG_4440.jpg
1854,July,28,Upbound,American,Schooner,Gem of Oswego,Hamilton,Thorold,No Cargo ,,,,IMG_4440.jpg
1854,July,28,Upbound,British,Schooner,Empress,Montreal,St. Catharines,Iron ,Merchandise,,,IMG_4442.jpg
1854,July,28,Upbound,British,Schooner,Emblem,Hamilton,Chatham,Merchandise,,,,IMG_4442.jpg
1854,July,29,Downbound,British,Schooner,Catherine,Cleveland,Hamilton,Coal,,,,IMG_4443.jpg
1854,August,1,Downbound,American,Schooner,Rivte Robinson,Chicago,Ogdensburg,Wheat,Flour,,,IMG_4445.jpg
1854,August,1,Downbound,American,Propeller,Bay State,Chicago,Ogdensburg,Corn,Pork,Purch,,IMG_4445.jpg
1854,August,1,Downbound,American,Brigantine,Michigan,Chicago,Oswego,Corn,Timber,,,IMG_4445.jpg
1854,August,1,Downbound,American,Brigantine,Hampton,Chicago,Oswego,Corn,Timber,,,IMG_4445.jpg
1854,August,1,Downbound,American,Barkentine,Hungarian,Chicago,Oswego,Oats, ,,,IMG_4445.jpg
1854,August,1,Downbound,American,Brigantine,Seminole,Toledo,Oswego,Corn,Ashes,,,IMG_4445.jpg
1854,August,1,Downbound,American,Schooner,L.D. Cowan,Detroit,Oswego,Timber,,,,IMG_4445.jpg
