Year,Month,Day,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Direction,LAC Image #
1854,April,25,American,Brigantine,Cayuga,Toledo,Kingston,Corn, , ,,Downbound,IMG_4362.jpg
1854,April,25,American,Schooner,Ireland,Toledo,Kingston,Corn, , ,,Downbound,IMG_4362.jpg
1854,April,25,American,Schooner,J.C. Riggs,Toledo,Cape Vincent,Corn, , ,,Downbound,IMG_4362.jpg
1854,April,25,British,Schooner,Emma,Toledo,Cape Vincent,Corn, , ,,Downbound,IMG_4362.jpg
1854,April,26,American,Propeller,Jefferson,Detroit,Cape Vincent,Corn, ,,,Downbound,IMG_4362.jpg
1854,April,26,American,Barkentine,Indianna,Detroit,Oswego,Lumber, ,,,Downbound,IMG_4362.jpg
1854,April,26,American,Schooner,Minot Mitchell,Port Huron,Oswego,Corn, ,,,Downbound,IMG_4362.jpg
1854,April,26,American,Schooner,Crevola,Detroit,Ogdensburg,Corn, ,,,Downbound,IMG_4362.jpg
1854,April,26,British,Brigantine,Liverpool,Port Sarnia,Kingston,Timber, ,,,Downbound,IMG_4362.jpg
1854,April,26,British,Schooner,St. Andrew,Port Sarnia,Kingston,Timber, ,,,Downbound,IMG_4362.jpg
1854,April,26,British,Schooner,Royal Tar,Morpeth,Kingston,Barley, ,,,Downbound,IMG_4362.jpg
1854,April,26,British,Schooner,Louisa,Port Rowan,Oswego,Lumber, ,,,Downbound,IMG_4362.jpg
1854,April,26,British,Schooner,Caledonia,Toronto,Toledo,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,26,American,Schooner,Hamilton,Toledo,Oswego,Corn,Ashes, ,,Downbound,IMG_4362.jpg
1854,April,26,American,Schooner,Buena Vista,Toledo,Oswego,Corn,Pork,Flour,,Downbound,IMG_4362.jpg
1854,April,26,American,Schooner,Empire State,Toledo,Oswego,Corn,Pork,Sand,,Downbound,IMG_4362.jpg
1854,April,26,American,Brigantine,Ashland,Toledo,Oswego,Corn, , ,,Downbound,IMG_4362.jpg
1854,April,26,American,Schooner,Cincinnati,Toledo,Ogdensburg,Wheat, , ,,Downbound,IMG_4362.jpg
1854,April,27,American,Schooner,Fairfield,Clayton,St. Clair,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,27,British,Brigantine,Beaver,Kingston,Nanticoke,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,27,British,Brigantine,British Queen,Kingston,Bear Creek,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,27,British,Schooner,Governor,Kingston,Cleveland,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,27,American,Schooner,Monsoon,Oswego,Cleveland,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,American,Propeller,Cincinnati,Sandusky,Oswego,Ashes,Flour,,,Downbound,IMG_4362.jpg
1854,April,28,British,Schooner,New Brunswick,Port Maitland,Port Metcalf,Timber, ,,,Downbound,IMG_4362.jpg
1854,April,28,British,Schooner,Industry,Normandale,Oswego,Lumber, ,,,Downbound,IMG_4362.jpg
1854,April,28,British,Schooner,Cleopatra,Port Dover,Oswego,Lumber, ,,,Downbound,IMG_4362.jpg
1854,April,28,British,Schooner,Jenny Lind,Thorold,Toronto,Cement,,,,Downbound,IMG_4362.jpg
1854,April,28,British,Schooner,George Keefer,Toronto,Erie,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Schooner,Truman P. Handy,Glen Gow,Thorold,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Schooner,Swallow,Bronte,Port Burwell,Merchandise,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Schooner,Jane Ann Marsh,Port Hope,Chatham,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Schooner,James Coleman,Kingston,Bear Creek,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Schooner,Bay of Quinte,Kingston,Sandusky,R.R. Iron,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Schooner,Princess Victoria,Kingston,Chatham,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Propeller,Hibernia,Kingston,Cleveland,R.R. Iron,,,,Upbound,IMG_4361.jpg
1854,April,28,British,Barkentine,Pomona,Kingston,Detroit,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,American,Brigantine,Mayflower,Oswego,Cleveland,Salt,,,,Upbound,IMG_4361.jpg
1854,April,28,American,Schooner,Mountaineer,Oswego,Detroit,Salt,,,,Upbound,IMG_4361.jpg
1854,April,28,American,Schooner,C.T. Williams,Oswego,Huron,Salt,,,,Upbound,IMG_4361.jpg
1854,April,28,American,Schooner,Young Leopard,Oswego,Thorold,No Cargo,,,,Upbound,IMG_4361.jpg
1854,April,28,American,Schooner,A.L. Hoselton,Oswego,Toledo,Merchandise,,,,Upbound,IMG_4361.jpg
1854,April,28,American,Schooner,Napoleon,Port Burwell,Oswego,Lumber, ,Flour,,Downbound,IMG_4362.jpg
1854,April,29,American,Brigantine,Maryland,Cleveland,Oswego,Corn,Wheat,,,Downbound,IMG_4364.jpg
1854,April,29,American,Schooner,Gipsey,Cleveland,Oswego,Lard,Ashes,,,Downbound,IMG_4364.jpg
1854,April,29,American,Schooner,H. Spencer,Cleveland,Oswego,Lard,Wheat,,,Downbound,IMG_4364.jpg
1854,April,29,American,Schooner,Twin Sisters,Cleveland,Montreal,Corn, ,,,Downbound,IMG_4364.jpg
1854,April,29,British,Schooner,Lafayette Cook,Allanburg,Kingston,Timber, ,,,Downbound,IMG_4364.jpg
1854,April,29,British,Schooner,Ocean,Sarnia,Kingston,Staves, ,,,Downbound,IMG_4364.jpg
1854,April,29,American,Schooner,Missouri,Toronto,Erie,No Cargo,,,,Upbound,IMG_4363.jpg
1854,April,29,British,Barkentine,London,Kingston,Lake St. Clair,No Cargo,,,,Upbound,IMG_4363.jpg
1854,April,29,American,Schooner,Pilot,Oswego,Erie,No Cargo,,,,Upbound,IMG_4363.jpg
1854,April,29,British,Schooner,Royalist,Oswego,Erie,No Cargo,,,,Upbound,IMG_4363.jpg
1854,April,29,British,Schooner,Petrel,Oswego,Port Dover,No Cargo,,,,Upbound,IMG_4363.jpg
1854,April,29,American,Schooner,Almeda,Detroit,Ogdensburg,Ashes,Flour, ,,Downbound,IMG_4364.jpg
1854,April,29,American,Schooner,Utica,Port Burwell,Oswego,Lumber, , ,,Downbound,IMG_4364.jpg
1854,April,29,American,Schooner,Raleigh,Toledo,Oswego,Lard,Ashes,Pork,,Downbound,IMG_4364.jpg
1854,May,1,American,Propeller,Lady of the Lake,Chicago,Ogdensburg,Pork,Lard,,,Downbound,IMG_4367.jpg
1854,May,1,American,Schooner,Truman P. Handy,Thorold,Hamilton,Cement,,,,Downbound,IMG_4367.jpg
1854,May,1,British,Propeller,St. Lawrence,Port Sarnia,Quebec,Ashes,,,,Downbound,IMG_4367.jpg
1854,May,1,American,Barkentine,Northern Light,Ogdensburg,Detroit,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Propeller,Cleveland,Ogdensburg,Detroit,Castings,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Propeller,J.W. Brooks,Ogdensburg,Chicago,Marble,Merchandise,,,Upbound,IMG_4366.jpg
1854,May,1,British,Steamer,Reindeer,Kingston,Port Stanley,Castings,,,,Upbound,IMG_4366.jpg
1854,May,1,British,Barkentine,Ontario,Kingston,Port Rowan,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,1,British,Barkentine,Empire,Kingston,Wallaceburg ,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,1,British,Schooner,Georgiana,Kingston,Chatham,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,1,British,Schooner,Conductor,Kingston,Amherstburg,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,1,British,Schooner,Swift,Port Credit,Thorold,Bark,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Schooner,Meridian,Oswego,Chicago,Salt,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Propeller,Young America,Oswego,Detroit,Straw,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Schooner,Comely,Oswego,Detroit,Salt,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Brigantine,Manhattan,Oswego,Erie,Salt,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Schooner,Henry Clay,Oswego,Port Dover,Plaster,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Schooner,Globe,Oswego,Cleveland,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,1,American,Schooner,Carrington,Toledo,Montreal,Corn,,,,Downbound,IMG_4367.jpg
1854,May,1,American,Schooner,Mansfield,Toledo,Oswego,Corn,Wheat,Flour,,Downbound,IMG_4367.jpg
1854,May,1,American,Brigantine,Seminole,Toledo,Oswego,Pork,Ham,Lard,,Downbound,IMG_4367.jpg
1854,May,2,British,Schooner,Lilly,Lake St. Clair,Kingston,Staves,,,,Downbound,IMG_4367.jpg
1854,May,2,British,Schooner,Queen Victoria,Mersea,Kingston,Timber,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Propeller,Wisconsin,Milwaukee,Ogdensburg,Pork Lard,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Propeller,Granite State,Detroit,Ogdensburg,Pork Lard,Flour,,,Downbound,IMG_4367.jpg
1854,May,2,American,Propeller,Louisville,Sandusky,Oswego,Pork Lard,Flour,,,Downbound,IMG_4367.jpg
1854,May,2,American,Propeller,Kentucky,Cleveland,Oswego,Pork Lard,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Schooner,Western,Monroe,Oswego,,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Schooner,Marengo,Detroit,Oswego,Lumber,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Schooner,Young Leopard,Thorold,Oswego,Lumber,,,,Downbound,IMG_4367.jpg
1854,May,2,British,Steamer,Free Trader,Cleveland,Montreal,Pork,,,,Downbound,IMG_4367.jpg
1854,May,2,British,Schooner,Isaac Buchanan,Port Stanley,Montreal,Pork,Wheat,Flour ,,Downbound,IMG_4367.jpg
1854,May,2,British,Schooner,Will Black,Sydenham,Kingston,Staves,,,,Downbound,IMG_4367.jpg
1854,May,2,British,Schooner,Georgina,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Schooner,Major Kirby,Port Hope,Toledo,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,2,American,Propeller,Vermont,Ogdensburg ,Cleveland,Castings,,,,Upbound,IMG_4366.jpg
1854,May,2,British,Schooner,Emblem,Hamilton,Cleveland,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,2,British,Schooner,L.S. Shickluna,St. Catharines,Cleveland,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,2,American,Brigantine,Iroquois,Oswego,Detroit,Salt,,,,Upbound,IMG_4366.jpg
1854,May,2,American,Schooner,Syracuse,Oswego,Toledo,Salt,,,,Upbound,IMG_4366.jpg
1854,May,2,American,Schooner,Skylark,Oswego,Toledo,Salt,,,,Upbound,IMG_4366.jpg
1854,May,2,American,Schooner,Acorn,Port Burwell,Oswego,Lumber,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Schooner,?F. Norman ?,Port Burwell,Oswego,Lumber,,,,Downbound,IMG_4367.jpg
1854,May,2,American,Schooner,Sylph,Toledo,Oswego,Wheat,Corn,,,Downbound,IMG_4367.jpg
1854,May,2,American,Brigantine,Acadia,Toledo,Oswego,Pork ,Lard,Corn,Beef,Downbound,IMG_4367.jpg
1854,May,3,British,Schooner,Arabian,Mersea,Kingston,Staves,,,,Downbound,IMG_4369.jpg
1854,May,3,American,Schooner,A. Scott,Sandusky,Oswego,Wheat,,,,Downbound,IMG_4367.jpg
1854,May,3,American,Schooner,Patrick Henry,Sandusky,Oswego,Corn,,,,Downbound,IMG_4367.jpg
1854,May,3,American,Schooner,John J. Morley,Cleveland,Oswego,Pork ,,,,Downbound,IMG_4367.jpg
1854,May,3,American,Schooner,Challenge,Cleveland,Oswego,Pork ,,,,Downbound,IMG_4367.jpg
1854,May,3,American,Schooner,Twin Brothers,Cleveland,Montreal,Corn,,,,Downbound,IMG_4367.jpg
1854,May,3,American,Schooner,Isabel,Erie,Lewiston,Coal,,,,Downbound,IMG_4367.jpg
1854,May,3,American,Schooner,Convoy,Detroit,Ogdensburg,Corn,,,,Downbound,IMG_4367.jpg
1854,May,3,American,Propeller,Northern Michigan,Detroit,Cape Vincent,Wheat,,,,Downbound,IMG_4367.jpg
1854,May,3,British,Schooner,Sarah & Cornelia,Two Creeks,Kingston,Lumber,,,,Downbound,IMG_4369.jpg
1854,May,3,British,Schooner,Royal Oak,Chatham,Kingston,Staves,,,,Downbound,IMG_4369.jpg
1854,May,3,British,Schooner,Ann Jane Brown,Chatham,Kingston,Staves,,,,Downbound,IMG_4369.jpg
1854,May,3,British,Schooner,Flying Cloud,Chatham,Kingston,Staves,,,,Downbound,IMG_4369.jpg
1854,May,3,American,Barkentine,Hungarian,Oswego,Chicago,Salt,,,,Upbound,IMG_4366.jpg
1854,May,3,American,Schooner,Toledo,Oswego,Port Dover,No Cargo,,,,Upbound,IMG_4366.jpg
1854,May,3,American,Schooner,Omar,Oswego,Dunkirk,Salt ,,,,Upbound,IMG_4366.jpg
1854,May,3,British,Schooner,Norfolk,Port Burwell,Oswego,Lumber,,,,Downbound,IMG_4369.jpg
1854,May,3,American,Schooner,Cherokee,Toledo,Oswego,Pork ,,,,Downbound,IMG_4367.jpg
1854,May,3,British,Schooner,Empress,Toledo,Montreal,Corn,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Brigantine,Boston,Toledo,Cobourg,Corn,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Propeller,Boston,Cleveland,Ogdensburg,Pork,Flour,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Seaman,Cleveland,Ogdensburg,Corn,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Vincennes,Sandusky,Oswego,Wheat,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Herald,Sandusky,Oswego,Corn,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Queen of the West,Detroit,Oswego,Lumber,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Leopard,Cleveland,Montreal,Pork,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Merchant Miller,Cleveland,Montreal,Pork,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Mary Frances,Port Maitland,Oswego,Lumber,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Lerwick,Rondeau,Oswego,Lumber,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Mary Watson,Gosfield,Oswego,Wheat,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Sally Farmer,Amherstburg,Toronto,Lumber,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,A. Gilmour,Point Pelee,Kingston,Timber,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Sweet Home,Chatham,Kingston,Staves,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,General Wolfe,Chatham,Kingston,Staves,,,,Downbound,IMG_4369.jpg
1854,May,4,British,Schooner,Almeda,Chatham,Kingston,Staves,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Scotland,Toledo,Chaumont,Corn,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Manitou,Toledo,Ogdensburg,Corn,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Pierrepont,Toledo,Cape Vincent,Corn,Pork,Flour,,Downbound,IMG_4369.jpg
1854,May,4,American,Brigantine,Canton,Toledo,Oswego,Lard,Pork,Flour,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Albion,Toledo,Oswego,Corn ,,,,Downbound,IMG_4369.jpg
1854,May,4,American,Schooner,Roman,Toledo,Oswego,Lard,Beef,Pork,Flour,Downbound,IMG_4369.jpg
1854,May,5,American,Brigantine,Odd Fellow,Chicago,Ogdensburg,Corn,,,,Downbound,IMG_4371.jpg
1854,May,5,American,Schooner,Governor Hunt,Cleveland,Oswego,Corn,,,,Downbound,IMG_4371.jpg
1854,May,5,American,Schooner,Constitution,Cleveland,Oswego,Coal,,,,Downbound,IMG_4371.jpg
1854,May,5,American,Schooner,Emblem,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4371.jpg
1854,May,5,British,Propeller,Hibernia,Cleveland,Montreal,pork,Flour,,,Downbound,IMG_4371.jpg
1854,May,5,British,Schooner,California,Cleveland,Montreal,Pork,Flour,,,Downbound,IMG_4371.jpg
1854,May,5,British,Schooner,Jessie Ann Hope,Port Stanley,Montreal,Pork,Wheat,,Flour,Downbound,IMG_4371.jpg
1854,May,5,American,Brigantine,Venice,Ogdensburg,Sandusky,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,5,American,Schooner,Ellen M. Lyon,Ogdensburg,Cleveland,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,5,American,Barkentine,America,Clayton,Detroit,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,5,British,Schooner,St. Andrew,Kingston,Bear Creek,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,5,American,Propeller,Dayton,Oswego,Sandusky,Merchandise,,,,Upbound,IMG_4368.jpg
1854,May,5,American,Schooner,Carlton,Oswego,Toledo,Salt,,,,Upbound,IMG_4368.jpg
1854,May,5,American,Schooner,Charles Crook,Port Burwell,Oswego,Lumber,,,,Downbound,IMG_4371.jpg
1854,May,5,American,Schooner,Paul Webster,Toledo,Oswego,Wheat,,,,Downbound,IMG_4371.jpg
1854,May,6,American,Brigantine,Champlain,Chicago,Oswego,Corn,,,,Downbound,IMG_4371.jpg
1854,May,6,British,Steamer,Britannia,St. Catharines,Toronto,No Cargo,,,,Downbound,IMG_4371.jpg
1854,May,6,British,Schooner,Forest Queen,Morpeth,Kingston,Staves,,,,Downbound,IMG_4371.jpg
1854,May,6,British,Schooner,Albion,Rondeau,Oswego,Lumber,,,,Downbound,IMG_4371.jpg
1854,May,6,British,Schooner,Swift,Dunnville,Port Dalhousie,Plaster,,,,Downbound,IMG_4371.jpg
1854,May,6,American,Schooner,J.C. Riggs,Cape Vincent,Toledo,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,6,American,Schooner,Jenny Lind,Prescott,Cleveland,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,6,British,Schooner,Ino,Kingston,Bear Creek,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,6,British,Brigantine,Liverpool,Kingston,Lake Huron,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,6,American,Schooner,George S. Weeks,Oswego,Port Burwell,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,6,American,Schooner,Napoleon,Oswego,Port Burwell,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,6,American,Schooner,Western,Oswego,Ashtabula,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,6,American,Schooner,Andover,Oswego,Toledo,Salt,,,,Upbound,IMG_4368.jpg
1854,May,6,British,Schooner,N.G.,Port Burwell,Oswego,Lumber,,,,Downbound,IMG_4371.jpg
1854,May,6,American,Brigantine,Rio Grande,Toledo,Oswego,Pork,Lard  ,,,Downbound,IMG_4371.jpg
1854,May,6,British,Steamer,George Moffatt,Toledo,Montreal,Pork,Lard,Flour,Ashes,Downbound,IMG_4371.jpg
1854,May,6,British,Schooner,Premier,Toledo,Montreal,Corn,,,,Downbound,IMG_4371.jpg
1854,May,6,American,Schooner,Reindeer,Wallaceburg,Clayton,Staves,,,,Downbound,IMG_4371.jpg
1854,May,8,British,Schooner,John Potter,Clearville,Kingston,Staves,,,,Downbound,IMG_4373.jpg
1854,May,8,British,Schooner,Europe,Lake St. Clair,Port Metcalf,Staves,,,,Downbound,IMG_4373.jpg
1854,May,8,American,Propeller,Cleveland,Detroit,Ogdensburg,Flour,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Propeller,Vermont,Cleveland,Ogdensburg,Flour,Butter,,,Downbound,IMG_4371.jpg
1854,May,8,American,Schooner,Monsoon,Cleveland,Oswego,Wheat,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Schooner,Signal,Sandusky,Oswego,Wheat,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Brigantine,Pilgrim,Detroit,Oswego,Lumber,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Barkentine,Norman,Racine,Oswego,Barley,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Schooner,Pilgrim,Chicago,Oswego,Corn,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Schooner,Advance,Chicago,Oswego,Corn,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Schooner,S. Robinson,Chicago,Montreal,Corn,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Brigantine,Buffalo,Chicago,Montreal,Corn,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Brigantine,Cumberland,Chicago,Montreal,Corn,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Brigantine,New York,Bear Creek,Clayton,Timber,,,,Downbound,IMG_4371.jpg
1854,May,8,British,Schooner,Water Witch,Chicago,Montreal,Wheat,,,,Downbound,IMG_4373.jpg
1854,May,8,British,Schooner,Governor,Huron,Montreal,Corn,,,,Downbound,IMG_4373.jpg
1854,May,8,British,Schooner,Briton,Port Stanley,Montreal,Wheat,Ashed,,,Downbound,IMG_4373.jpg
1854,May,8,British,Schooner,Quebec,Point Pelee,Kingston,Timber,,,,Downbound,IMG_4373.jpg
1854,May,8,British,Schooner,Woodman,Two Creeks,Kingston,Timber,,,,Downbound,IMG_4373.jpg
1854,May,8,British,Brigantine,W.D. Eberts,Port Colborne,Oswego,Lumber,,,,Downbound,IMG_4373.jpg
1854,May,8,American,Propeller,Lady of the Lake,Ogdensburg,Chicago,Merchandise,,,,Upbound,IMG_4368.jpg
1854,May,8,American,Propeller,Wisconsin,Ogdensburg,Chicago,Marble  ,Nails,,,Upbound,IMG_4368.jpg
1854,May,8,British,Schooner,Diadem,Toronto,Erie,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,8,British,Schooner,William John,Toronto,Dunnville,No Cargo,,,,Upbound,IMG_4368.jpg
1854,May,8,British,Schooner,Caledonia,Toledo,Toronto,Corn,,,,Downbound,IMG_4373.jpg
1854,May,8,American,Barkentine,Pathfinder,Wallaceburg,Clayton,Timber,,,,Downbound,IMG_4371.jpg
1854,May,8,American,Schooner,Montezuma,Wallaceburg,Clayton,Staves,,,,Downbound,IMG_4371.jpg
1854,May,9,American,Schooner,Marshfield,River St. Clair,Clayton,Staves,,,,Downbound,IMG_4373.jpg
1854,May,9,American,Propeller,Bay State,Oswego,Chicago,Flour,,,,Upbound,IMG_4370.jpg
1854,May,9,American,Propeller,Kentucky,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,9,American,Schooner,Jane E. Rogers,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,9,American,Schooner,Troy,Toledo,Oswego,Corn,Hides,,,Downbound,IMG_4373.jpg
1854,May,9,American,Brigantine,Portland,Toledo,Oswego,Pork,Lard ,,,Downbound,IMG_4373.jpg
1854,May,9,British,Steamer,Reindeer,Toledo,Montreal,Pork,Lard ,Flour,,Downbound,IMG_4373.jpg
1854,May,10,American,Brigantine,Maryland,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,10,American,Schooner,Minot Mitchell,Oswego,Milan,Salt,,,,Upbound,IMG_4370.jpg
1854,May,11,American,Propeller,Boston,Ogdensburg,Cleveland,Castings,,,,Upbound,IMG_4370.jpg
1854,May,11,American,Schooner,Ontario,Kingston,Cleveland,R.R. Iron,,,,Upbound,IMG_4370.jpg
1854,May,11,American,Schooner,John Oades,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,11,American,Schooner,H. Spencer,Oswego,Cleveland,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,11,British,Schooner,Cleopatra,Oswego,Port Dover,Salt,,,,Upbound,IMG_4370.jpg
1854,May,11,British,Schooner,Louisa,Oswego,Port Burwell,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Brigantine,Boston,Cobourg,Cleveland,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Propeller,Young America,Detroit,Kingston,Corn,,,,Downbound,IMG_4370.jpg
1854,May,12,American,Propeller,Michigan,Chicago,Ogdensburg,Ashes,Flour,,,Downbound,IMG_4370.jpg
1854,May,12,American,Schooner,Mark H. Sibley,Chicago,Oswego,Wheat,,,,Downbound,IMG_4370.jpg
1854,May,12,American,Schooner,Coleraine,Cleveland,Oswego,Wheat,Flour,,,Downbound,IMG_4372.jpg
1854,May,12,British,Brigantine,William Penn,Bear Creek,Kingston,Timber,,,,Downbound,IMG_4372.jpg
1854,May,12,British,Schooner,Minerva Cook,River St. Clair,Kingston,Timber,,,,Downbound,IMG_4372.jpg
1854,May,12,British,Brigantine,Manchester,Wallaceburg,Port Metcalf,Timber,,,,Downbound,IMG_4372.jpg
1854,May,12,British,Schooner,Petrel,Port Dover,Oswego,Lumber,,,,Downbound,IMG_4372.jpg
1854,May,12,American,Schooner,Ireland,Kingston,Toledo,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Crevola,Cape Vincent,Detroit,No Cargo,,,,Upbound,IMG_4372.jpg
1854,May,12,British,Schooner,Sarah and Cornelia,Kingston,Point Pelee,No Cargo,,,,Upbound,IMG_4372.jpg
1854,May,12,American,Barkentine,Indianna,Oswego,Detroit,Salt,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Utica,Oswego,Port Burwell,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Patrick Henry,Oswego,Sandusky,Salt,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Herald,Oswego,Sandusky,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Mansfield,Oswego,Monroe,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Gipsey,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Buena Vista,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Empire State,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Brigantine,Seminole,Oswego,Cleveland,Salt,,,,Upbound,IMG_4370.jpg
1854,May,12,British,Schooner,Industry,Oswego,Port Rowan,No Cargo,,,,Upbound,IMG_4372.jpg
1854,May,12,British,Schooner,Catherine,Oswego,Clear Creek,No Cargo,,,,Upbound,IMG_4372.jpg
1854,May,12,British,Schooner,Norfolk,Oswego,Port Burwell,No Cargo,,,,Upbound,IMG_4372.jpg
1854,May,12,British,Schooner,Georgina,Oswego,Port Rowan,No Cargo,,,,Upbound,IMG_4372.jpg
1854,May,12,American,Schooner,Sylph,Oswego,Toledo,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Cincinnati,Oswego,Toledo,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,Raleigh,Oswego,Toledo,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Schooner,A. Scott,Oswego,Toledo,No Cargo,,,,Upbound,IMG_4370.jpg
1854,May,12,American,Brigantine,Ashland,Oswego,Toledo,Salt,,,,Upbound,IMG_4370.jpg
